from_id,to_id,walk_d
5887334,5889184,783
5887334,5891028,705
5887334,5891029,783
5887335,5885486,470
5887335,5885487,627
5887335,5887334,548
5887335,5887335,0
5887335,5887336,548
5887335,5889182,548
5887335,5889183,470
5887335,5889184,705
5887335,5891029,783
5887336,5883638,783
5887336,5885486,705
5887336,5885487,470
5887336,5885488,548
5887336,5887335,548
5887336,5887336,0
5887336,5887337,548
5887336,5889182,783
5887336,5889183,627
5887336,5889184,470
5887336,5889185,705
5887336,5891030,783
5887336,5891031,783
5887337,5883638,705
5887337,5883639,783
5887337,5885487,548
5887337,5885488,548
5887337,5885489,627
5887337,5887336,548
5887337,5887337,0
5887337,5887338,470
5887337,5889184,783
5887337,5889185,548
5887337,5889186,627
5887337,5891030,783
5887338,5885488,783
5887338,5885489,548
5887338,5887337,470
5887338,5887338,0
5887338,5889185,548
5887338,5889186,627
5887339,5883641,783
5887339,5885489,548
5887339,5887337,783
5887339,5887338,548
5887339,5889185,783
5887339,5889186,705
5887339,5889188,783
5887339,5891033,783
5887340,5887340,0
5887340,5887341,548
5887340,5889188,548
5887340,5889189,627
5887340,5889190,783
5887341,5883643,783
5887341,5885492,705
5887341,5885493,627
5887341,5887340,548
5887341,5887341,0
5887341,5887342,470
5887341,5887343,705
5887341,5889188,705
5887341,5889189,470
5887341,5889190,548
5887341,5889191,705
5887341,5891035,783
5887342,5885493,705
5887342,5887341,470
5887342,5887342,0
5887342,5887343,548
5887342,5887344,783
5887342,5889189,627
5887342,5889190,548
5887342,5889191,627
5887343,5883644,783
5887343,5885493,627
5887343,5885494,470
5887343,5885495,627
5887343,5887341,705
5887343,5887342,548
5887343,5887343,0
5887343,5887344,470
5887343,5889189,783
5887343,5889190,548
5887343,5889191,548
5887344,5885494,783
5887344,5887342,783
5887344,5887343,470
5887344,5887344,0
5887344,5889192,627
5887344,5889193,548
5887344,5887346,783
5887345,5885496,548
5887345,5887345,0
5887345,5889193,705
5887345,5883646,783
5887345,5885497,470
5887345,5885498,783
5887345,5887346,470
5887345,5887347,783
5887377,5885527,548
5887377,5887376,783
5887380,5887380,0
5887380,5887381,627
5887380,5889227,705
5887381,5887380,627
5887381,5887381,0
5887388,5885539,548
5887388,5885540,705
5887388,5887389,470
5887388,5889236,392
5887388,5889237,627
5887389,5885539,705
5887389,5887389,0
5887389,5889236,783
5887390,5889238,705
5889173,5887326,705
5889179,5887332,783
5889179,5891026,783
5889179,5885482,783
5889180,5889181,627
5889180,5891025,705
5889180,5891026,548
5889180,5891027,627
5889180,5892870,783
5889181,5887334,627
5889181,5889181,0
5889181,5889182,470
5889181,5891026,627
5889181,5891027,392
5889181,5891028,627
5889181,5892871,783
5889182,5887334,392
5889182,5887335,548
5889182,5887336,783
5889182,5889181,470
5889182,5889182,0
5889182,5889183,470
5889182,5889184,783
5889182,5891026,705
5889182,5891027,548
5889182,5891028,392
5889182,5891029,627
5889182,5892872,705
5889183,5885486,783
5889183,5887334,548
5889183,5887335,470
5889183,5887336,627
5889183,5889182,470
5889183,5889183,0
5889183,5889184,470
5889183,5889185,783
5889183,5891028,705
5889183,5891029,470
5889183,5891030,783
5889184,5887334,783
5889184,5887335,705
5889184,5887336,470
5889184,5887337,783
5889184,5889182,783
5889184,5889183,470
5889184,5889184,0
5889184,5889185,548
5889184,5891029,548
5889184,5891030,470
5889184,5891031,548
5889184,5892874,783
5889184,5892875,783
5889185,5885489,705
5889185,5887336,705
5889185,5887337,548
5889185,5887338,548
5889185,5889183,783
5889185,5889184,548
5889185,5889185,0
5889185,5889186,470
5889185,5891029,783
5889185,5891030,470
5889185,5891031,548
5889185,5892874,783
5889185,5892875,783
5889186,5885489,783
5889186,5887337,627
5889186,5887338,627
5889186,5889185,470
5889186,5889186,0
5889186,5891031,705
5889187,5887338,783
5889187,5887340,627
5889187,5889185,705
5889187,5889186,627
5889187,5889188,470
5889187,5889189,705
5889187,5891033,470
5889187,5891034,627
5889187,5891035,705
5889188,5887340,548
5889188,5887341,705
5889188,5889188,0
5889188,5889189,627
5889188,5891033,705
5889188,5891034,627
5889188,5891035,627
5889189,5887340,627
5889189,5887341,470
5889189,5887342,627
5889189,5887343,783
5889189,5889188,627
5889189,5889189,0
5889189,5889190,392
5889189,5889191,783
5889189,5891034,627
5889189,5891035,548
5889189,5891036,548
5889189,5891037,783
5889190,5887340,783
5889190,5887341,548
5889190,5887342,548
5889190,5887343,548
5889190,5889189,392
5889190,5889190,0
5889190,5889191,548
5889190,5891035,627
5889190,5891036,470
5889190,5891037,627
5889190,5892880,705
5889191,5887341,705
5889191,5887342,627
5889191,5887343,548
5889191,5889189,783
5889191,5889190,548
5889191,5889191,0
5889191,5891036,783
5889191,5891037,627
5889191,5891038,783
5889191,5892881,783
5889192,5887344,627
5889192,5889192,0
5889192,5889193,783
5889192,5891037,783
5889192,5891038,627
5889193,5887344,548
5889193,5887345,705
5889193,5889192,783
5889193,5889193,0
5889193,5889194,627
5889193,5889195,783
5889193,5891038,705
5889193,5891039,783
5889193,5891040,783
5889193,5885497,783
5889193,5887346,627
5889194,5887344,783
5889194,5889193,627
5889194,5889194,0
5889194,5891038,783
5889194,5891039,548
5889194,5891040,548
5889194,5891041,548
5889194,5887346,783
5889195,5889193,783
5889195,5889195,0
5889195,5891041,705
5889195,5891042,627
5889195,5891043,783
5889195,5887347,783
5889224,5885527,783
5889224,5887376,392
5889225,5885527,783
5889225,5887376,783
5889226,5889227,783
5889227,5887380,705
5889227,5889227,0
5889228,5889228,0
5889235,5889236,705
5889236,5887389,783
5889236,5889236,0
5889236,5889237,705
5889236,5891082,627
5889236,5892925,705
5889237,5889236,705
5889237,5889237,0
5889237,5889238,548
5889238,5889237,548
5889238,5889238,0
5891013,5891014,705
5891014,5891014,0
5891015,5891014,470
5891019,5892864,783
5891019,5894706,705
5891020,5892864,470
5891020,5887326,705
5891020,5889175,705
5891020,5891022,783
5891020,5892865,627
5891020,5894708,783
5891025,5891025,0
5891025,5891026,627
5891025,5891027,783
5891025,5892869,627
5891025,5892870,548
5891025,5894711,705
5891025,5894712,783
5891025,5894713,783
5891026,5889181,627
5891026,5889182,705
5891026,5891025,627
5891026,5891026,0
5891026,5891027,548
5891026,5892869,705
5891026,5892870,470
5891026,5892871,627
5891026,5894713,783
5891027,5889181,392
5891027,5889182,548
5891027,5891025,783
5891027,5891026,548
5891027,5891027,0
5891027,5891028,627
5891027,5892870,627
5891027,5892871,548
5891027,5892872,705
5891027,5894714,783
5891027,5894715,783
5891028,5887334,705
5891028,5889181,627
5891028,5889182,392
5891028,5889183,705
5891028,5891027,627
5891028,5891028,0
5891028,5891029,470
5891028,5891030,783
5891028,5892871,783
5891028,5892872,548
5891029,5887334,783
5891029,5887335,783
5891029,5889182,627
5891029,5889183,470
5891029,5889184,548
5891029,5889185,783
5891029,5891028,470
5891029,5891029,0
5891029,5891030,548
5891029,5891031,783
5891029,5892872,627
5891029,5892873,548
5891029,5892874,627
5891029,5894717,783
5891030,5887336,783
5891030,5887337,783
5891030,5889183,783
5891030,5889184,470
5891030,5889185,470
5891030,5891028,783
5891030,5891029,548
5891030,5891030,0
5891030,5891031,548
5891030,5892872,783
5891030,5892873,627
5891030,5892874,470
5891030,5892875,627
5891030,5894717,783
5891031,5887336,783
5891031,5889184,548
5891031,5889185,548
5891031,5889186,705
5891031,5891029,783
5891031,5891030,548
5891031,5891031,0
5891031,5891033,783
5891031,5892874,627
5891031,5892875,470
5891031,5892876,548
5891031,5894718,783
5891032,5891033,548
5891033,5889188,705
5891033,5891031,783
5891033,5891033,0
5891033,5891034,548
5891033,5892876,705
5891033,5892878,627
5891034,5889188,627
5891034,5889189,627
5891034,5891033,548
5891034,5891034,0
5891034,5891035,470
5891034,5892878,470
5891034,5892879,627
5891034,5892880,783
5891034,5894721,783
5891035,5887341,783
5891035,5889188,627
5891035,5889189,548
5891035,5889190,627
5891035,5891034,470
5891035,5891035,0
5891035,5891036,548
5891035,5892878,627
5891035,5892879,548
5891035,5892880,548
5891035,5892881,783
5891036,5889189,548
5891036,5889190,470
5891036,5889191,783
5891036,5891035,548
5891036,5891036,0
5891036,5891037,470
5891036,5892879,627
5891036,5892880,392
5891036,5892881,627
5891036,5894722,783
5891036,5894723,705
5891037,5889189,783
5891037,5889190,627
5891037,5889191,627
5891037,5889192,783
5891037,5891036,470
5891037,5891037,0
5891037,5891038,627
5891037,5892880,627
5891037,5892881,470
5891037,5892882,783
5891038,5889191,783
5891038,5889192,627
5891038,5889193,705
5891038,5889194,783
5891038,5891037,627
5891038,5891038,0
5891038,5891039,548
5891038,5891040,783
5891038,5892881,783
5891038,5892882,705
5891038,5892883,548
5891038,5894726,783
5891039,5889193,783
5891039,5889194,548
5891039,5891038,548
5891039,5891039,0
5891039,5891040,470
5891039,5891041,783
5891039,5892882,783
5891039,5892883,470
5891039,5894726,783
5891040,5889193,783
5891040,5889194,548
5891040,5891038,783
5891040,5891039,470
5891040,5891040,0
5891040,5891041,470
5891040,5891042,783
5891040,5892883,627
5891040,5892884,783
5891040,5892885,627
5891041,5889194,548
5891041,5889195,705
5891041,5891039,783
5891041,5891040,470
5891041,5891041,0
5891041,5891042,548
5891041,5892886,705
5891042,5889195,627
5891042,5891040,783
5891042,5891041,548
5891042,5891042,0
5891042,5891043,470
5891042,5892885,705
5891042,5892886,627
5891042,5892887,548
5891042,5894729,783
5891043,5889195,783
5891043,5891042,470
5891043,5891043,0
5891043,5892887,627
5891043,5892888,783
5891071,5887376,783
5891073,5889227,548
5891073,5889228,705
5891074,5889228,470
5891080,5892925,705
5891081,5892925,392
5891082,5889236,548
5891082,5891082,0
5891082,5892925,705
5891083,5889237,627
5891083,5889238,783
5891084,5889237,470
5891084,5889238,392
5892853,5889162,783
5892853,5889163,705
5892853,5891009,705
5892853,5891010,548
5892854,5889163,783
5892854,5889164,783
5892854,5891009,627
5892854,5891010,470
5892854,5891011,783
5892857,5891014,783
5892858,5891014,627
5892859,5891014,705
5892863,5892864,548
5892863,5894706,470
5892863,5894707,705
5892863,5896549,783
5892864,5892864,0
5892864,5894706,705
5892864,5894707,627
5892864,5896550,783
5892864,5892865,470
5892864,5894708,548
5892868,5891025,470
5892868,5894711,392
5892868,5894712,627
5892868,5896553,783
5892869,5891025,627
5892869,5891026,705
5892869,5892869,0
5892869,5892870,470
5892869,5892871,705
5892869,5894711,783
5892869,5894712,548
5892869,5894713,627
5892870,5891025,548
5892870,5891026,470
5892870,5891027,627
5892870,5892869,470
5892870,5892870,0
5892870,5892871,470
5892870,5894711,783
5892870,5894712,627
5892870,5894713,470
5892870,5894714,627
5892871,5889181,783
5892871,5891026,627
5892871,5891027,548
5892871,5891028,783
5892871,5892869,705
5892871,5892870,470
5892871,5892871,0
5892871,5892872,627
5892871,5892873,783
5892871,5894713,627
5892871,5894714,548
5892871,5894715,627
5892871,5896556,783
5892872,5889182,705
5892872,5891027,705
5892872,5891028,548
5892872,5891029,627
5892872,5891030,783
5892872,5892871,627
5892872,5892872,0
5892872,5892873,705
5892872,5892874,783
5892872,5894714,548
5892872,5894715,548
5892873,5891029,548
5892873,5891030,627
5892873,5892871,783
5892873,5892872,705
5892873,5892873,0
5892873,5892874,470
5892873,5892875,783
5892873,5894714,783
5892873,5894715,627
5892873,5894716,392
5892873,5894717,627
5892873,5896558,783
5892874,5889184,783
5892874,5889185,783
5892874,5891029,627
5892874,5891030,470
5892874,5891031,627
5892874,5892872,783
5892874,5892873,470
5892874,5892874,0
5892874,5892875,470
5892874,5892876,705
5892874,5894715,783
5892874,5894716,627
5892874,5894717,548
5892874,5894718,783
5892875,5889184,783
5892875,5889185,783
5892875,5891030,627
5892875,5891031,470
5892875,5892873,783
5892875,5892874,470
5892875,5892875,0
5892875,5892876,470
5892875,5894717,705
5892875,5894718,548
5892875,5894719,627
5892876,5891031,548
5892876,5891033,705
5892876,5892874,705
5892876,5892875,470
5892876,5892876,0
5892876,5892878,705
5892876,5894718,627
5892876,5894719,470
5892876,5894720,548
5892876,5896561,783
5892876,5896562,783
5892877,5889188,783
5892877,5891033,470
5892877,5891034,548
5892877,5892875,783
5892877,5892876,470
5892877,5892878,392
5892877,5892879,705
5892877,5894718,783
5892877,5894719,627
5892877,5894720,627
5892877,5894721,705
5892878,5891033,627
5892878,5891034,470
5892878,5891035,627
5892878,5892876,705
5892878,5892878,0
5892878,5892879,470
5892878,5892880,705
5892878,5894720,705
5892878,5894721,627
5892878,5894722,705
5892878,5894723,783
5892878,5896563,783
5892879,5891034,627
5892879,5891035,548
5892879,5891036,627
5892879,5892878,470
5892879,5892879,0
5892879,5892880,470
5892879,5892881,783
5892879,5894721,627
5892879,5894722,548
5892879,5894723,548
5892880,5889190,705
5892880,5891034,783
5892880,5891035,548
5892880,5891036,392
5892880,5891037,627
5892880,5892878,705
5892880,5892879,470
5892880,5892880,0
5892880,5892881,470
5892880,5892882,705
5892880,5894722,627
5892880,5894723,470
5892880,5894724,783
5892881,5889191,783
5892881,5891035,783
5892881,5891036,627
5892881,5891037,470
5892881,5891038,783
5892881,5892879,783
5892881,5892880,470
5892881,5892881,0
5892881,5892882,470
5892881,5892883,705
5892881,5894723,783
5892881,5894724,548
5892881,5894725,627
5892881,5896566,705
5892882,5891037,783
5892882,5891038,705
5892882,5891039,783
5892882,5892880,705
5892882,5892881,470
5892882,5892882,0
5892882,5892883,392
5892882,5892884,705
5892882,5894724,705
5892882,5894725,470
5892882,5894726,627
5892882,5894727,783
5892882,5896567,705
5892883,5891038,548
5892883,5891039,470
5892883,5891040,627
5892883,5892881,705
5892883,5892882,392
5892883,5892883,0
5892883,5892884,470
5892883,5892885,783
5892883,5894725,705
5892883,5894726,392
5892883,5894727,470
5892883,5896568,705
5892883,5896569,783
5892884,5891040,783
5892884,5892882,783
5892884,5892883,470
5892884,5892884,0
5892884,5892885,548
5892884,5892886,783
5892884,5894726,627
5892884,5894727,548
5892884,5894728,627
5892884,5894729,705
5892884,5896569,783
5892885,5891040,627
5892885,5891042,705
5892885,5892883,783
5892885,5892884,548
5892885,5892885,0
5892885,5892886,548
5892885,5892887,783
5892885,5894727,627
5892885,5894728,470
5892885,5894729,548
5892886,5891041,705
5892886,5891042,627
5892886,5892884,783
5892886,5892885,548
5892886,5892886,0
5892886,5892887,470
5892886,5894728,705
5892886,5894729,470
5892886,5894730,627
5892887,5891042,548
5892887,5891043,627
5892887,5892885,783
5892887,5892886,470
5892887,5892887,0
5892887,5892888,548
5892887,5892889,783
5892887,5894729,705
5892887,5894730,392
5892887,5894731,627
5892887,5896572,783
5892888,5891043,783
5892888,5892887,548
5892888,5892888,0
5892888,5892889,392
5892888,5892890,783
5892888,5894730,783
5892888,5894731,548
5892888,5894732,783
5892889,5892887,783
5892889,5892888,392
5892889,5892889,0
5892889,5892890,548
5892889,5894731,783
5892889,5891046,783
5892890,5892888,783
5892890,5892889,548
5892890,5892890,0
5892890,5894732,705
5892890,5894734,783
5892890,5896575,783
5892890,5889200,705
5892890,5889201,783
5892890,5891046,470
5892891,5892890,470
5892914,5896599,783
5892915,5894759,783
5892916,5894759,548
5892917,5889228,783
5892925,5889236,705
5892925,5891082,705
5892925,5892925,0
5892926,5892925,470
5894693,5896534,627
5894705,5894706,705
5894706,5892864,705
5894706,5894706,0
5894706,5896549,548
5894707,5892864,627
5894707,5894707,0
5894707,5896550,548
5894707,5898391,783
5894707,5892865,705
5894707,5894708,548
5894710,5892866,627
5894710,5892867,783
5894710,5894709,627
5894710,5896551,705
5894711,5891025,705
5894711,5892869,783
5894711,5892870,783
5894711,5894711,0
5894711,5894712,392
5894711,5894713,783
5894711,5896553,548
5894711,5896554,627
5894711,5898394,705
5894712,5891025,783
5894712,5892869,548
5894712,5892870,627
5894712,5894711,392
5894712,5894712,0
5894712,5894713,548
5894712,5894714,783
5894712,5896553,705
5894712,5896554,548
5894712,5896555,548
5894712,5898394,783
5894712,5898395,783
5894712,5898396,783
5894713,5891025,783
5894713,5891026,783
5894713,5892869,627
5894713,5892870,470
5894713,5892871,627
5894713,5894711,783
5894713,5894712,548
5894713,5894713,0
5894713,5894714,548
5894713,5894715,783
5894713,5896556,783
5894714,5891027,783
5894714,5892870,627
5894714,5892871,548
5894714,5892872,548
5894714,5892873,783
5894714,5894712,783
5894714,5894713,548
5894714,5894714,0
5894714,5894715,392
5894714,5894716,705
5894714,5896554,783
5894714,5896555,705
5894714,5896556,470
5894714,5896557,548
5894714,5898397,705
5894714,5898398,783
5894715,5891027,783
5894715,5892871,627
5894715,5892872,548
5894715,5892873,627
5894715,5892874,783
5894715,5894713,783
5894715,5894714,392
5894715,5894715,0
5894715,5894716,470
5894715,5894717,705
5894715,5896556,627
5894715,5896557,470
5894715,5896558,548
5894715,5898398,783
5894716,5892873,392
5894716,5892874,627
5894716,5894714,705
5894716,5894715,470
5894716,5894716,0
5894716,5894717,470
5894716,5894718,783
5894716,5896557,627
5894716,5896558,470
5894716,5896559,548
5894716,5896560,783
5894716,5898399,783
5894717,5891029,783
5894717,5891030,783
5894717,5892873,627
5894717,5892874,548
5894717,5892875,705
5894717,5894715,705
5894717,5894716,470
5894717,5894717,0
5894717,5894718,470
5894717,5894719,783
5894717,5896557,783
5894717,5896558,627
5894717,5896559,470
5894717,5896560,548
5894717,5896561,783
5894718,5891031,783
5894718,5892874,783
5894718,5892875,548
5894718,5892876,627
5894718,5894716,783
5894718,5894717,470
5894718,5894718,0
5894718,5894719,470
5894718,5896558,783
5894718,5896559,627
